,rent_sta,return_sta,Sec,Count,Avg_time
1630,Dunhua & Keelung Intersection,MRT Daan Sta.,952.0,354,0:15:52
1631,Dunhua & Keelung Intersection,MRT Donghu Sta.,3148.0,2,0:52:28
1632,Dunhua & Keelung Intersection,MRT Dongmen Sta. (Exit 4),1643.0,67,0:27:23
1633,Dunhua & Keelung Intersection,MRT Gongguan Sta.(Exit 2),792.0,339,0:13:12
1634,Dunhua & Keelung Intersection,MRT Guting Sta. (Exit 2),1174.0,44,0:19:34
1635,Dunhua & Keelung Intersection,MRT Houshanpi Sta.(Exit 1),2326.0,9,0:38:46
1636,Dunhua & Keelung Intersection,MRT Kunyang Sta. (Exit 1),1821.0,4,0:30:21
1637,Dunhua & Keelung Intersection,MRT Linguang Sta. (Exit 2),922.0,39,0:15:22
1638,Dunhua & Keelung Intersection,MRT Liuzhangli Sta.,704.0,265,0:11:44
1639,Dunhua & Keelung Intersection,MRT Longshan Temple Sta. (Exit. 1),1892.0,4,0:31:32
1640,Dunhua & Keelung Intersection,MRT Minquan W.Rd. Sta.(Exit 3),4813.0,4,1:20:13
1641,Dunhua & Keelung Intersection,MRT Muzha Sta.,4798.0,5,1:19:58
1642,Dunhua & Keelung Intersection,MRT Nanjing Fuxing Sta. (Exit 5),1719.0,9,0:28:39
1643,Dunhua & Keelung Intersection,MRT Nanjing Sanmin Sta. (Exit 1),2472.0,5,0:41:12
1644,Dunhua & Keelung Intersection,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),2227.0,29,0:37:07
1645,Dunhua & Keelung Intersection,MRT S.Y.S Memorial Hall Stataion(Exit 2.),1408.0,54,0:23:28
1646,Dunhua & Keelung Intersection,MRT Shandao Temple Sta(Exit 1),1911.0,14,0:31:51
1647,Dunhua & Keelung Intersection,MRT Shuanglian Sta. (Exit 2),2030.0,8,0:33:50
1648,Dunhua & Keelung Intersection,MRT Songjiang Nanjing Sta. (Exit 7),1743.0,12,0:29:03
1649,Dunhua & Keelung Intersection,MRT Taipei 101/World Trade Center Sta.,1096.0,32,0:18:16
1650,Dunhua & Keelung Intersection,MRT Taipei Arena Sta. (Exit 5),1391.0,5,0:23:11
1651,Dunhua & Keelung Intersection,MRT Taipei City Hall Stataion(Exit 3)-2,1704.0,46,0:28:24
1652,Dunhua & Keelung Intersection,MRT Taipei Zoo Sta.(Exit 2),15134.0,2,4:12:14
1653,Dunhua & Keelung Intersection,MRT Taipower Building Sta. (Exit 2),1236.0,82,0:20:36
1654,Dunhua & Keelung Intersection,MRT Technology Bldg. Sta.,676.0,172,0:11:16
1655,Dunhua & Keelung Intersection,MRT Wende Sta. (Exit 2),2432.0,1,0:40:32
1656,Dunhua & Keelung Intersection,MRT Xiangshan Sta.,1320.0,8,0:22:00
1657,Dunhua & Keelung Intersection,MRT Xiaonanmen Sta. (Exit 1),1878.0,3,0:31:18
1658,Dunhua & Keelung Intersection,MRT Ximen Sta.(Exit 3),4065.0,10,1:07:45
1659,Dunhua & Keelung Intersection,MRT Xingtian Temple Sta. (Exit 1),2681.0,1,0:44:41
1660,Dunhua & Keelung Intersection,MRT Xingtian Temple Sta. (Exit 3),2574.0,2,0:42:54
1661,Dunhua & Keelung Intersection,MRT Xinyi Anhe Sta.,951.0,114,0:15:51
1662,Dunhua & Keelung Intersection,MRT Yongchun Sta. (Exit 2),2425.0,22,0:40:25
